"","player","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"2000","Draymond Green","Golden State Warriors","12/11/16",2016,1,5,2,"made shot","Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",1,8,7
"2001","Draymond Green","Golden State Warriors","11/25/16",2016,1,8,35,"made shot","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,1,4
"2002","Draymond Green","Golden State Warriors","11/23/16",2016,1,5,48,"missed shot","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",6,11,7
"2003","Draymond Green","Golden State Warriors","11/23/16",2016,1,4,36,"missed shot","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-6,16,8
"2004","Draymond Green","Golden State Warriors","10/28/16",2016,3,9,42,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,16,27
"2005","Draymond Green","Golden State Warriors","11/10/16",2016,3,5,2,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",9,7,31
"2006","Draymond Green","Golden State Warriors","12/13/16",2016,3,7,32,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,11,29
"2007","Draymond Green","Golden State Warriors","12/13/16",2016,3,8,4,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",17,11,28
"2008","Draymond Green","Golden State Warriors","11/21/16",2016,1,2,31,"made shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",10,-1,10
"2009","Draymond Green","Golden State Warriors","3/5/17",2016,1,10,32,"missed shot","Layup Shot","2PT Field Goal",1,"New York Knicks",-16,-1,2
"2010","Draymond Green","Golden State Warriors","11/19/16",2016,4,1,48,"missed shot","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-4,-1,47
"2011","Draymond Green","Golden State Warriors","3/6/17",2016,1,6,2,"missed shot","Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,3,6
"2012","Draymond Green","Golden State Warriors","11/19/16",2016,4,0,55,"missed shot","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-6,13,48
"2013","Draymond Green","Golden State Warriors","11/3/16",2016,3,11,43,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-12,18,25
"2014","Draymond Green","Golden State Warriors","12/13/16",2016,3,9,23,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-12,8,27
"2015","Draymond Green","Golden State Warriors","12/13/16",2016,2,3,11,"made shot","Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-6,-6,21
"2016","Draymond Green","Golden State Warriors","12/13/16",2016,3,9,6,"made shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-2,21,27
"2017","Draymond Green","Golden State Warriors","11/18/16",2016,1,7,48,"made shot","Layup Shot","2PT Field Goal",1,"Boston Celtics",-16,3,5
"2018","Draymond Green","Golden State Warriors","11/1/16",2016,1,7,19,"made shot","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-16,16,5
"2019","Draymond Green","Golden State Warriors","3/24/17",2016,4,5,50,"missed shot","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-6,16,43
"2020","Draymond Green","Golden State Warriors","1/4/17",2016,2,6,1,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,2,18
"2021","Draymond Green","Golden State Warriors","3/24/17",2016,4,5,48,"missed shot","Layup Shot","2PT Field Goal",1,"Sacramento Kings",1,13,43
"2022","Draymond Green","Golden State Warriors","3/16/17",2016,2,10,27,"missed shot","Layup Shot","2PT Field Goal",2,"Orlando Magic",6,21,14
"2023","Draymond Green","Golden State Warriors","1/8/17",2016,2,3,36,"made shot","Layup Shot","2PT Field Goal",2,"Sacramento Kings",20,7,21
"2024","Draymond Green","Golden State Warriors","12/15/16",2016,1,5,12,"missed shot","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,11,7
"2025","Draymond Green","Golden State Warriors","1/8/17",2016,2,0,27,"missed shot","Layup Shot","2PT Field Goal",3,"Sacramento Kings",9,36,24
"2026","Draymond Green","Golden State Warriors","3/28/17",2016,1,9,44,"made shot","Layup Shot","2PT Field Goal",0,"Houston Rockets",2,-5,3
"2027","Draymond Green","Golden State Warriors","1/8/17",2016,1,5,12,"missed shot","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-27,13,7
"2028","Draymond Green","Golden State Warriors","1/28/17",2016,1,8,11,"missed shot","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",10,18,4
"2029","Draymond Green","Golden State Warriors","1/18/17",2016,3,9,29,"made shot","Layup Shot","2PT Field Goal",3,"Oklahoma City Thunder",-7,31,27
"2030","Draymond Green","Golden State Warriors","1/18/17",2016,3,10,35,"made shot","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-4,3,26
"2031","Draymond Green","Golden State Warriors","12/17/16",2016,3,10,41,"made shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-14,7,26
"2032","Draymond Green","Golden State Warriors","3/18/17",2016,2,1,53,"missed shot","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",6,21,23
"2033","Draymond Green","Golden State Warriors","1/25/17",2016,1,4,3,"missed shot","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",0,7,8
"2034","Draymond Green","Golden State Warriors","11/16/16",2016,3,8,32,"missed shot","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,8,28
"2035","Draymond Green","Golden State Warriors","12/25/16",2016,2,6,16,"made shot","Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-7,-16,18
"2036","Draymond Green","Golden State Warriors","3/16/17",2016,3,6,33,"missed shot","Layup Shot","2PT Field Goal",3,"Orlando Magic",1,31,30
"2037","Draymond Green","Golden State Warriors","1/25/17",2016,4,2,6,"missed shot","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,46
"2038","Draymond Green","Golden State Warriors","1/22/17",2016,3,5,59,"missed shot","Layup Shot","2PT Field Goal",2,"Orlando Magic",9,28,31
"2039","Draymond Green","Golden State Warriors","3/14/17",2016,4,11,40,"made shot","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",20,14,37
"2040","Draymond Green","Golden State Warriors","11/16/16",2016,1,1,41,"made shot","Layup Shot","2PT Field Goal",2,"Toronto Raptors",22,-6,11
"2041","Draymond Green","Golden State Warriors","2/11/17",2016,4,2,45,"made shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-22,0,46
"2042","Draymond Green","Golden State Warriors","12/8/16",2016,1,9,34,"missed shot","Layup Shot","2PT Field Goal",2,"Utah Jazz",-29,2,3
"2043","Draymond Green","Golden State Warriors","2/4/17",2016,2,1,17,"missed shot","Layup Shot","2PT Field Goal",4,"Sacramento Kings",30,36,23
"2044","Draymond Green","Golden State Warriors","10/28/16",2016,2,4,56,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-4,16,20
"2045","Draymond Green","Golden State Warriors","12/3/16",2016,1,6,46,"missed shot","Layup Shot","2PT Field Goal",2,"Phoenix Suns",6,23,6
"2046","Draymond Green","Golden State Warriors","11/23/16",2016,3,11,15,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-143,213,25
"2047","Draymond Green","Golden State Warriors","10/25/16",2016,2,7,27,"missed shot","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",200,149,17
"2048","Draymond Green","Golden State Warriors","3/14/17",2016,4,8,4,"made shot","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-102,237,40
"2049","Draymond Green","Golden State Warriors","11/3/16",2016,3,1,4,"missed shot","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",-27,262,35
"2050","Draymond Green","Golden State Warriors","3/26/17",2016,1,11,8,"made shot","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",-66,262,1
"2051","Draymond Green","Golden State Warriors","12/28/16",2016,1,0,48,"made shot","Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-119,228,12
"2052","Draymond Green","Golden State Warriors","3/14/17",2016,3,8,46,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",114,232,28
"2053","Draymond Green","Golden State Warriors","11/1/16",2016,2,1,56,"missed shot","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",2,242,23
"2054","Draymond Green","Golden State Warriors","10/25/16",2016,3,3,2,"made shot","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",33,247,33
"2055","Draymond Green","Golden State Warriors","11/23/16",2016,1,11,1,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-55,244,1
"2056","Draymond Green","Golden State Warriors","12/20/16",2016,4,10,10,"made shot","Pullup Jump shot","3PT Field Goal",27,"Utah Jazz",-120,244,38
"2057","Draymond Green","Golden State Warriors","2/8/17",2016,2,7,44,"made shot","Pullup Jump shot","3PT Field Goal",27,"Chicago Bulls",174,208,17
"2058","Draymond Green","Golden State Warriors","2/8/17",2016,3,7,46,"made shot","Pullup Jump shot","3PT Field Goal",25,"Chicago Bulls",43,247,29
"2059","Draymond Green","Golden State Warriors","12/5/16",2016,3,1,54,"missed shot","Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",143,95,35
"2060","Draymond Green","Golden State Warriors","1/2/17",2016,4,6,7,"made shot","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",-79,257,42
"2061","Draymond Green","Golden State Warriors","3/6/17",2016,4,8,56,"missed shot","Pullup Jump shot","2PT Field Goal",5,"Atlanta Hawks",-29,41,40
"2062","Draymond Green","Golden State Warriors","3/24/17",2016,3,5,55,"made shot","Pullup Jump shot","3PT Field Goal",27,"Sacramento Kings",-161,218,31
"2063","Draymond Green","Golden State Warriors","2/1/17",2016,2,10,18,"made shot","Pullup Jump shot","3PT Field Goal",28,"Charlotte Hornets",-129,252,14
"2064","Draymond Green","Golden State Warriors","12/5/16",2016,3,11,45,"missed shot","Pullup Jump shot","3PT Field Goal",24,"Indiana Pacers",-48,242,25
"2065","Draymond Green","Golden State Warriors","1/29/17",2016,1,0,31,"missed shot","Pullup Jump shot","3PT Field Goal",28,"Portland Trail Blazers",9,282,12
"2066","Draymond Green","Golden State Warriors","4/4/17",2016,2,6,15,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",27,257,18
"2067","Draymond Green","Golden State Warriors","12/3/16",2016,2,5,24,"made shot","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",25,252,19
"2068","Draymond Green","Golden State Warriors","3/24/17",2016,3,2,6,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",125,219,34
"2069","Draymond Green","Golden State Warriors","12/30/16",2016,2,5,7,"made shot","Pullup Jump shot","3PT Field Goal",24,"Dallas Mavericks",-143,205,19
"2070","Draymond Green","Golden State Warriors","3/24/17",2016,3,1,40,"made shot","Pullup Jump shot","3PT Field Goal",26,"Sacramento Kings",60,257,35
"2071","Draymond Green","Golden State Warriors","2/23/17",2016,2,1,58,"made shot","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",-161,213,23
"2072","Draymond Green","Golden State Warriors","2/25/17",2016,2,11,2,"made shot","Pullup Jump shot","3PT Field Goal",27,"Brooklyn Nets",117,247,13
"2073","Draymond Green","Golden State Warriors","3/24/17",2016,2,5,3,"missed shot","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-233,8,19
"2074","Draymond Green","Golden State Warriors","11/9/16",2016,1,2,52,"missed shot","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-201,175,10
"2075","Draymond Green","Golden State Warriors","12/30/16",2016,2,1,30,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-158,203,23
"2076","Draymond Green","Golden State Warriors","2/25/17",2016,3,0,27,"missed shot","Pullup Jump shot","3PT Field Goal",26,"Brooklyn Nets",-181,188,36
"2077","Draymond Green","Golden State Warriors","1/6/17",2016,4,5,36,"missed shot","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-127,229,43
"2078","Draymond Green","Golden State Warriors","3/24/17",2016,3,6,42,"made shot","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",181,175,30
"2079","Draymond Green","Golden State Warriors","11/9/16",2016,2,7,27,"made shot","Pullup Jump shot","3PT Field Goal",23,"Dallas Mavericks",230,-1,17
"2080","Draymond Green","Golden State Warriors","11/9/16",2016,1,9,42,"made shot","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-165,210,3
"2081","Draymond Green","Golden State Warriors","11/9/16",2016,1,3,17,"made shot","Pullup Jump shot","3PT Field Goal",27,"Dallas Mavericks",87,262,9
"2082","Draymond Green","Golden State Warriors","11/13/16",2016,3,3,38,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",99,237,33
"2083","Draymond Green","Golden State Warriors","12/20/16",2016,1,9,24,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",15,259,3
"2084","Draymond Green","Golden State Warriors","11/28/16",2016,4,5,17,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-173,185,43
"2085","Draymond Green","Golden State Warriors","11/28/16",2016,2,3,52,"missed shot","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",92,247,21
"2086","Draymond Green","Golden State Warriors","11/28/16",2016,1,11,14,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",109,228,1
"2087","Draymond Green","Golden State Warriors","12/28/16",2016,1,5,23,"made shot","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",-192,178,7
"2088","Draymond Green","Golden State Warriors","12/15/16",2016,1,8,25,"made shot","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",35,257,4
"2089","Draymond Green","Golden State Warriors","11/13/16",2016,3,7,41,"made shot","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-161,213,29
"2090","Draymond Green","Golden State Warriors","12/10/16",2016,3,6,6,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,30
"2091","Draymond Green","Golden State Warriors","11/3/16",2016,1,4,42,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,8
"2092","Draymond Green","Golden State Warriors","10/25/16",2016,3,11,16,"made shot","Putback Layup Shot","2PT Field Goal",0,"San Antonio Spurs",2,7,25
"2093","Draymond Green","Golden State Warriors","12/10/16",2016,2,2,18,"missed shot","Putback Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-1,16,22
"2094","Draymond Green","Golden State Warriors","12/7/16",2016,2,1,35,"made shot","Putback Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-1,21,23
"2095","Draymond Green","Golden State Warriors","11/3/16",2016,1,5,0,"made shot","Putback Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,7,7
"2096","Draymond Green","Golden State Warriors","3/28/17",2016,4,3,48,"made shot","Putback Layup Shot","2PT Field Goal",1,"Houston Rockets",9,-5,45
"2097","Draymond Green","Golden State Warriors","11/13/16",2016,1,2,21,"made shot","Putback Layup Shot","2PT Field Goal",2,"Phoenix Suns",-9,18,10
"2098","Draymond Green","Golden State Warriors","2/27/17",2016,3,1,41,"made shot","Putback Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",1,8,35
"2099","Draymond Green","Golden State Warriors","11/25/16",2016,3,6,11,"made shot","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",18,-2,30
"2100","Draymond Green","Golden State Warriors","11/10/16",2016,1,1,52,"missed shot","Reverse Layup Shot","2PT Field Goal",2,"Denver Nuggets",-17,11,11
"2101","Draymond Green","Golden State Warriors","11/4/16",2016,3,9,12,"made shot","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,27
"2102","Draymond Green","Golden State Warriors","3/24/17",2016,2,4,25,"made shot","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,20
"2103","Draymond Green","Golden State Warriors","3/24/17",2016,2,6,19,"made shot","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,18
"2104","Draymond Green","Golden State Warriors","12/30/16",2016,1,8,32,"made shot","Running Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,4
"2105","Draymond Green","Golden State Warriors","1/18/17",2016,1,8,45,"made shot","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,4
"2106","Draymond Green","Golden State Warriors","3/14/17",2016,3,11,42,"made shot","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,25
"2107","Draymond Green","Golden State Warriors","10/25/16",2016,3,8,56,"made shot","Running Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,28
"2108","Draymond Green","Golden State Warriors","10/30/16",2016,3,2,59,"made shot","Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-4,2,34
"2109","Draymond Green","Golden State Warriors","2/28/17",2016,3,5,29,"made shot","Running Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,31
"2110","Draymond Green","Golden State Warriors","12/20/16",2016,2,2,7,"made shot","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,22
"2111","Draymond Green","Golden State Warriors","1/25/17",2016,4,1,50,"made shot","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,47
"2112","Draymond Green","Golden State Warriors","11/23/16",2016,2,0,27,"made shot","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,24
"2113","Draymond Green","Golden State Warriors","2/10/17",2016,2,0,39,"made shot","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,24
"2114","Draymond Green","Golden State Warriors","3/26/17",2016,1,7,51,"made shot","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,5
"2115","Draymond Green","Golden State Warriors","12/20/16",2016,3,5,15,"made shot","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,31
"2116","Draymond Green","Golden State Warriors","12/1/16",2016,4,5,9,"made shot","Running Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,43
"2117","Draymond Green","Golden State Warriors","12/20/16",2016,1,7,31,"missed shot","Running Finger Roll Layup Shot","2PT Field Goal",1,"Utah Jazz",4,13,5
"2118","Draymond Green","Golden State Warriors","11/3/16",2016,1,6,38,"missed shot","Running Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",0,33,6
"2119","Draymond Green","Golden State Warriors","11/16/16",2016,2,1,0,"made shot","Running Layup Shot","2PT Field Goal",1,"Toronto Raptors",15,11,23
"2120","Draymond Green","Golden State Warriors","12/28/16",2016,1,11,26,"made shot","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,7,1
"2121","Draymond Green","Golden State Warriors","1/16/17",2016,1,1,11,"made shot","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-4,11,11
"2122","Draymond Green","Golden State Warriors","2/27/17",2016,1,0,33,"made shot","Running Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-6,21,12
"2123","Draymond Green","Golden State Warriors","11/28/16",2016,2,3,3,"missed shot","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7,21
"2124","Draymond Green","Golden State Warriors","12/1/16",2016,2,1,0,"made shot","Running Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,23
